"","Sample_ID","Sample_date","Sample_site","Water_body","Depth_m","Latitude","Longitude","Year","Month","Day","DOY","Time","Diatoms","Chrysophytes","Cryptophytes","Green_algae","Cyanobacteria","Dinoflagellates","Edibles","Inedibles","TotalPP","Site_consolidated"
"1703","20050907-37-890","2005-09-07","37-890","Western Erie",6.1,41.7025,-83.248056,2005,9,7,250,2005.68219178082,0.470362231,0,0.598821931,0.521391031,0.474678006,0,1.590575193,0.474678006,2.065253199,"37-890"
"1704","20050907-8-994","2005-09-07","8-994","Western Erie",12.7,41.517778,-82.600556,2005,9,7,250,2005.68219178082,5.806352195,0,0.142462575,0.084635187,0.576812113,0,0.233584222,6.376677848,6.61026207,"8-994"
"1705","20050919-3-996","2005-09-19","3-996","Western Erie",7.3,41.4475,-82.617778,2005,9,19,262,2005.71506849315,0,0,0.060652212,0.163717695,1.078539776,0,0.224369907,1.078539776,1.302909683,"3-996"
"1706","20050919-8-994","2005-09-19","8-994","Western Erie",11.9,41.517778,-82.600556,2005,9,19,262,2005.71506849315,7.832120551,0,0.039084266,0.083779262,0.002385658,0,0.122863528,7.834506209,7.957369737,"8-994"
"1707","20050921-14-972","2005-09-21","14-972","Western Erie",7.9,41.571667,-82.77,2005,9,21,264,2005.72054794521,4.370859299,0.0418199,0.204509513,0.114303837,0.085990903,0,0.363422506,4.454060946,4.817483452,"14-972"
"1708","20050921-27-918","2005-09-21","27-918","Western Erie",8.5,41.775556,-83.054722,2005,9,21,264,2005.72054794521,0.024781555,0,0.058221862,0.061631319,0.010494497,0,0.144634736,0.010494497,0.155129233,"27-918"
"1709","20060810-14-972","2006-08-10","14-972","Western Erie",6.7,41.571667,-82.77,2006,8,10,222,2006.60547945205,0.314513742,0.008603646,1.981134934,0.155405308,0,0,2.232576131,0.227081499,2.45965763,"14-972"
"1710","20060810-16-970","2006-08-10","16-970","Western Erie",9.3,41.640278,-82.765833,2006,8,10,222,2006.60547945205,0.79360835,0,0.07098982,0.170249628,0.094064244,0,1.034847798,0.094064244,1.128912042,"16-970"
"1711","20060810-27-918","2006-08-10","27-918","Western Erie",9.6,41.775556,-83.054722,2006,8,10,222,2006.60547945205,0.004531137,0,0.537806776,0.058434883,0.597120749,0,0.600772796,0.597120749,1.197893545,"27-918"
"1712","20060810-29-905","2006-08-10","29-905","Western Erie",9.4,41.866389,-83.135278,2006,8,10,222,2006.60547945205,21.306247602,0,1.243409836,0.093603107,0.701926045,0,1.494888915,21.850297675,23.34518659,"29-905"
"1713","20060810-3-996","2006-08-10","3-996","Western Erie",8.2,41.4475,-82.617778,2006,8,10,222,2006.60547945205,0.068981936,0,0.610022878,39.963696404,0.945344825,2.79343579,40.642701218,3.738780615,44.381481833,"3-996"
"1714","20060810-36-873","2006-08-10","36-873","Western Erie",6.6,41.768333,-83.300833,2006,8,10,222,2006.60547945205,5.435194994,0,1.470878051,2.690885938,0.69528323,0,1.633234411,8.659007802,10.292242213,"36-873"
"1715","20060810-37-890","2006-08-10","37-890","Western Erie",6.4,41.7025,-83.248056,2006,8,10,222,2006.60547945205,0.06755448,0.048926149,0.852886406,0.393059577,0.319762483,0,1.362426612,0.319762483,1.682189095,"37-890"
"1716","20060810-8-994","2006-08-10","8-994","Western Erie",13.2,41.517778,-82.600556,2006,8,10,222,2006.60547945205,0.012336002,0,0.107927982,0.118223579,0.081917681,0,0.238487563,0.081917681,0.320405244,"8-994"
"1717","20060821-14-972","2006-08-21","14-972","Western Erie",6.2,41.571667,-82.77,2006,8,21,233,2006.63561643836,12.321292394,0,0.280028453,0.178922506,0.034700423,0,0.468211523,12.346732253,12.814943776,"14-972"
"1718","20060821-3-996","2006-08-21","3-996","Western Erie",7.3,41.4475,-82.617778,2006,8,21,233,2006.63561643836,4.432603638,0.050357273,0.169203934,0.081454637,2.052633549,0.017485164,1.157903407,5.645834788,6.803738195,"3-996"
"1719","20060821-8-994","2006-08-21","8-994","Western Erie",12.2,41.517778,-82.600556,2006,8,21,233,2006.63561643836,16.59119681,0,0.467507255,0.571630907,0.629096987,0,7.812149274,10.447282685,18.259431959,"8-994"
"1720","20060822-27-918","2006-08-22","27-918","Western Erie",8.8,41.775556,-83.054722,2006,8,22,234,2006.63835616438,0.055163195,0,0.219910792,0.200988421,0.047681424,0,0.46476547,0.058978362,0.523743832,"27-918"
"1721","20060822-29-905","2006-08-22","29-905","Western Erie",8.5,41.866389,-83.135278,2006,8,22,234,2006.63835616438,0.056097728,0,0.173840453,0.160922918,0.107469337,0,0.390861099,0.107469337,0.498330436,"29-905"
"1722","20060822-36-873","2006-08-22","36-873","Western Erie",5.8,41.768333,-83.300833,2006,8,22,234,2006.63835616438,0.16025997,0,1.963283554,0.407108461,5.247825365,0,2.530651985,5.247825365,7.77847735,"36-873"
"1723","20060822-37-890","2006-08-22","37-890","Western Erie",6,41.7025,-83.248056,2006,8,22,234,2006.63835616438,1.929641796,0.020109339,1.398734149,0.695144113,0.164042205,0,2.133577309,2.074094293,4.207671602,"37-890"
"1724","20060823-16-970","2006-08-23","16-970","Western Erie",8.8,41.640278,-82.765833,2006,8,23,235,2006.64109589041,8.170952978,0,0.107390751,0.235182627,0.35469609,2.319816793,0.342573378,10.845465861,11.188039239,"16-970"
"1725","20060907-14-972","2006-09-07","14-972","Western Erie",6.6,41.571667,-82.77,2006,9,7,250,2006.68219178082,2.363793213,0,2.029252601,0.054003152,0.081324131,0,2.102071032,2.426302065,4.528373097,"14-972"
"1726","20060907-16-970","2006-09-07","16-970","Western Erie",9.2,41.640278,-82.765833,2006,9,7,250,2006.68219178082,0,0,1.156643265,0.171520176,0.152130616,0,1.328163441,0.152130616,1.480294057,"16-970"
"1727","20060907-27-918","2006-09-07","27-918","Western Erie",9.2,41.775556,-83.054722,2006,9,7,250,2006.68219178082,0.015362451,0,3.596562972,0.342534857,0.047439247,0,3.95446028,0.047439247,4.001899527,"27-918"
"1728","20060907-29-905","2006-09-07","29-905","Western Erie",9.1,41.866389,-83.135278,2006,9,7,250,2006.68219178082,0.547770255,0.050969346,2.543427541,0.393311867,0.006764156,0,2.993441447,0.548801718,3.542243165,"29-905"
"1729","20060907-3-996","2006-09-07","3-996","Western Erie",7.3,41.4475,-82.617778,2006,9,7,250,2006.68219178082,0.028394647,0,5.145736872,0.313647391,2.729704118,0,5.48777891,2.729704118,8.217483028,"3-996"
"1730","20060907-36-873","2006-09-07","36-873","Western Erie",6.1,41.768333,-83.300833,2006,9,7,250,2006.68219178082,0.219137204,0,0.749349977,0.150752615,0.086052369,0,1.119239796,0.086052369,1.205292165,"36-873"
"1731","20060907-37-890","2006-09-07","37-890","Western Erie",6.3,41.7025,-83.248056,2006,9,7,250,2006.68219178082,0.119726054,0,2.603283764,0.044408209,0.082271457,0,2.767418027,0.082271457,2.849689484,"37-890"
"1732","20060907-8-994","2006-09-07","8-994","Western Erie",13.2,41.517778,-82.600556,2006,9,7,250,2006.68219178082,0,0,1.339400345,0.052518233,0,0,1.391918578,0,1.391918578,"8-994"
"1733","20060921-14-972","2006-09-21","14-972","Western Erie",6.4,41.571667,-82.77,2006,9,21,264,2006.72054794521,8.048734881,0,0.152833183,0.154692738,0.054575389,0,5.240446886,3.170389305,8.410836191,"14-972"
"1734","20060921-16-970","2006-09-21","16-970","Western Erie",8.8,41.640278,-82.765833,2006,9,21,264,2006.72054794521,1.14713526,0,0.996565013,0.097248574,0.001826176,0,2.240948847,0.001826176,2.242775023,"16-970"
"1735","20060921-3-996","2006-09-21","3-996","Western Erie",7.6,41.4475,-82.617778,2006,9,21,264,2006.72054794521,2.749095691,0,0.095249653,0.024437358,0.032986593,0,1.04397676,1.857792535,2.901769295,"3-996"
"1736","20060921-8-994","2006-09-21","8-994","Western Erie",12.2,41.517778,-82.600556,2006,9,21,264,2006.72054794521,3.449748515,0,0.31211535,0.077099932,0.654776313,0,0.95580549,3.53793462,4.49374011,"8-994"
"1737","20070731-14-972","2007-07-31","14-972","Western Erie",6.7,41.571667,-82.77,2007,7,31,212,2007.57808219178,0.797322958,0.004958108,0.40474208,0.174294368,0.041196476,0,0.75483464,0.66767935,1.42251399,"14-972"
"1738","20070731-16-970","2007-07-31","16-970","Western Erie",9,41.640278,-82.765833,2007,7,31,212,2007.57808219178,1.865212847,0.011314877,0.404820149,0.114907351,0.024535522,0,1.135205227,1.285585519,2.420790746,"16-970"
"1739","20070731-27-918","2007-07-31","27-918","Western Erie",9.6,41.775556,-83.054722,2007,7,31,212,2007.57808219178,0.047720228,0.076939975,0.182397319,0.315337752,0.045927564,0,0.606529847,0.061792991,0.668322838,"27-918"
"1740","20070731-29-905","2007-07-31","29-905","Western Erie",9.3,41.866389,-83.135278,2007,7,31,212,2007.57808219178,0.172914362,0.030287295,0.16159666,0.164510327,0.024480159,0,0.529308644,0.024480159,0.553788803,"29-905"
"1741","20070731-3-996","2007-07-31","3-996","Western Erie",7.9,41.4475,-82.617778,2007,7,31,212,2007.57808219178,1.466993875,0.030417015,0.405030232,0.69017127,3.449626457,0,1.674885703,4.367353146,6.042238849,"3-996"
"1742","20070731-36-873","2007-07-31","36-873","Western Erie",6.6,41.768333,-83.300833,2007,7,31,212,2007.57808219178,1.963637699,0,0.754264135,0.927493672,0.060329822,0.325052922,2.34635401,1.68442424,4.03077825,"36-873"
"1743","20070731-37-890","2007-07-31","37-890","Western Erie",6.3,41.7025,-83.248056,2007,7,31,212,2007.57808219178,0.064405888,0.048882352,0.177301321,0.350006612,0.051480568,0.033956264,0.641540269,0.084492736,0.726033005,"37-890"
"1744","20070731-8-994","2007-07-31","8-994","Western Erie",13.1,41.517778,-82.600556,2007,7,31,212,2007.57808219178,3.242039023,0.011969489,0.462120291,0.414987332,0.503930952,0,2.323099069,2.311948018,4.635047087,"8-994"
"1745","20070815-27-918","2007-08-15","27-918","Western Erie",9.4,41.775556,-83.054722,2007,8,15,227,2007.61917808219,0.113617377,0.004203825,0.361216884,0.214203482,0.007314232,0,0.690736258,0.009819542,0.7005558,"27-918"
"1746","20070815-29-905","2007-08-15","29-905","Western Erie",9.1,41.866389,-83.135278,2007,8,15,227,2007.61917808219,0.360917478,0.006700141,0.239555307,0.209891789,0.000128672,0.156134419,0.972905026,0.00042278,0.973327806,"29-905"
"1747","20070815-36-873","2007-08-15","36-873","Western Erie",6.7,41.768333,-83.300833,2007,8,15,227,2007.61917808219,0.364185808,0.018422782,0.274056889,0.187800166,0.151767089,0.009211391,0.701513229,0.303930896,1.005444125,"36-873"
"1748","20070815-37-890","2007-08-15","37-890","Western Erie",6.7,41.7025,-83.248056,2007,8,15,227,2007.61917808219,0.148997609,0.006021738,0.394887355,0.253532909,0.249155117,0,0.786115241,0.266479487,1.052594728,"37-890"
"1749","20070816-14-972","2007-08-16","14-972","Western Erie",6.4,41.571667,-82.77,2007,8,16,228,2007.62191780822,3.059335068,0.032869488,0.733013688,0.456668672,0.039264843,0,1.548724613,2.772427146,4.321151759,"14-972"
"1750","20070816-16-970","2007-08-16","16-970","Western Erie",8.8,41.640278,-82.765833,2007,8,16,228,2007.62191780822,1.711290285,0,0.450868517,0.335246117,0.001687673,0,0.929880154,1.569212438,2.499092592,"16-970"
"1751","20070816-3-996","2007-08-16","3-996","Western Erie",7.8,41.4475,-82.617778,2007,8,16,228,2007.62191780822,4.762891063,0.012531382,0.583073851,0.506100831,1.51580777,0.064531025,1.935177728,5.509758194,7.444935922,"3-996"
"1752","20070816-8-994","2007-08-16","8-994","Western Erie",12.8,41.517778,-82.600556,2007,8,16,228,2007.62191780822,2.029419707,0,0.624010211,0.852235587,0.38482657,0,1.488422857,2.402069218,3.890492075,"8-994"
"1753","20070828-14-972","2007-08-28","14-972","Western Erie",6.7,41.571667,-82.77,2007,8,28,240,2007.65479452055,5.601347618,0,0.40704884,0.068169259,0.019202927,0.066032707,1.028867979,5.132933372,6.161801351,"14-972"
"1754","20070828-16-970","2007-08-28","16-970","Western Erie",9.2,41.640278,-82.765833,2007,8,28,240,2007.65479452055,0.495109644,0.041815117,1.28582958,0.352385753,0.221515981,0,2.174834461,0.221821614,2.396656075,"16-970"
"1755","20070828-27-918","2007-08-28","27-918","Western Erie",8.5,41.775556,-83.054722,2007,8,28,240,2007.65479452055,0.251953175,0.0594359,0.261773963,0.56146656,0.025768178,0.023268376,1.128167116,0.055499036,1.183666152,"27-918"
"1756","20070828-29-905","2007-08-28","29-905","Western Erie",9.4,41.866389,-83.135278,2007,8,28,240,2007.65479452055,1.853195257,0.057815164,0.141312049,0.205641523,0.004459356,0.105616335,2.346368777,0.021670907,2.368039684,"29-905"
"1757","20070828-3-996","2007-08-28","3-996","Western Erie",7.9,41.4475,-82.617778,2007,8,28,240,2007.65479452055,8.887969833,0.023421465,0.995804547,0.723058213,7.259076327,0,2.294024557,15.595305828,17.889330385,"3-996"
"1758","20070828-36-873","2007-08-28","36-873","Western Erie",6.6,41.768333,-83.300833,2007,8,28,240,2007.65479452055,0.3082674,0,0.7557873,0.186519351,0,0,1.246400556,0.004173495,1.250574051,"36-873"
"1759","20070828-37-890","2007-08-28","37-890","Western Erie",6.4,41.7025,-83.248056,2007,8,28,240,2007.65479452055,1.593078273,0,0.902650602,0.260253708,0.047240372,0.319975642,3.041270216,0.081928381,3.123198597,"37-890"
"1760","20070828-8-994","2007-08-28","8-994","Western Erie",13,41.517778,-82.600556,2007,8,28,240,2007.65479452055,7.167436415,0,1.322766727,0.309932502,4.952363412,0,2.408632957,11.343866099,13.752499056,"8-994"
"1761","20070913-14-972","2007-09-13","14-972","Western Erie",6.5,41.571667,-82.77,2007,9,13,256,2007.69863013699,4.533099998,0,0.222768601,0.013278595,0.0463587,0,0.498736315,4.316769579,4.815505894,"14-972"
"1762","20070913-16-970","2007-09-13","16-970","Western Erie",8.9,41.640278,-82.765833,2007,9,13,256,2007.69863013699,0.855595126,0.007694625,0.234741833,0.051276978,0.016555466,0,0.396904132,0.768959896,1.165864028,"16-970"
"1763","20070913-27-918","2007-09-13","27-918","Western Erie",9.3,41.775556,-83.054722,2007,9,13,256,2007.69863013699,0.137037535,0,0.310063841,0.389049464,0.031250138,0.036225044,0.594103142,0.30952288,0.903626022,"27-918"
"1764","20070913-29-905","2007-09-13","29-905","Western Erie",9.2,41.866389,-83.135278,2007,9,13,256,2007.69863013699,1.13672217,0,0.362662485,0.557708532,0.117012712,0,0.699704451,1.474401448,2.174105899,"29-905"
"1765","20070913-3-996","2007-09-13","3-996","Western Erie",7.6,41.4475,-82.617778,2007,9,13,256,2007.69863013699,3.104987811,0,0.613661339,0.318039642,2.959021297,0.004428767,2.391301616,4.60883724,7.000138856,"3-996"
"1766","20070913-36-873","2007-09-13","36-873","Western Erie",6.3,41.768333,-83.300833,2007,9,13,256,2007.69863013699,2.974233172,0.033940945,3.262259051,0.41297959,0.004517603,0,5.92243242,0.765497941,6.687930361,"36-873"
"1767","20070913-37-890","2007-09-13","37-890","Western Erie",5.9,41.7025,-83.248056,2007,9,13,256,2007.69863013699,1.574496859,0,0.939259519,0.366853342,0.013405441,0.148219425,3.028829145,0.013405441,3.042234586,"37-890"
"1768","20070913-8-994","2007-09-13","8-994","Western Erie",12.7,41.517778,-82.600556,2007,9,13,256,2007.69863013699,4.076415485,0,0.580649403,0.519157443,2.476676478,0,2.971261841,4.681636968,7.652898809,"8-994"
"1769","20070925-27-918","2007-09-25","27-918","Western Erie",8.5,41.775556,-83.054722,2007,9,25,268,2007.73150684932,2.512913307,0,1.319939043,0.253668375,0.001613195,0,1.676232988,2.411900932,4.08813392,"27-918"
"1770","20070925-29-905","2007-09-25","29-905","Western Erie",8.2,41.866389,-83.135278,2007,9,25,268,2007.73150684932,2.16298127,0.101470681,0.625531143,0.35236407,0.007551751,0.035002526,1.984948737,1.299952704,3.284901441,"29-905"
"1771","20070925-36-873","2007-09-25","36-873","Western Erie",5.6,41.768333,-83.300833,2007,9,25,268,2007.73150684932,2.386647627,0,2.13049651,3.085882091,0.007077684,0.555631287,8.140467205,0.025267994,8.165735199,"36-873"
"1772","20070925-37-890","2007-09-25","37-890","Western Erie",5.4,41.7025,-83.248056,2007,9,25,268,2007.73150684932,0.93719312,0,2.659197416,0.864193458,0.006042807,0,4.45779165,0.008835151,4.466626801,"37-890"
"1773","20080728-14-972","2008-07-28","14-972","Western Erie",6.4,41.571667,-82.77,2008,7,28,210,2008.57103825137,0.585806371,0,1.156875091,0.329187195,0.327882651,31.71084352,1.580432717,32.530162111,34.110594828,"14-972"
"1774","20080728-16-970","2008-07-28","16-970","Western Erie",8.8,41.640278,-82.765833,2008,7,28,210,2008.57103825137,0.003404211,0.182328806,3.943114793,0.501155417,6.986248416,0,4.630003227,6.986248416,11.616251643,"16-970"
"1775","20080728-27-918","2008-07-28","27-918","Western Erie",9.4,41.775556,-83.054722,2008,7,28,210,2008.57103825137,0.00805885,0.009486708,0.845308968,0.172170573,0.051838083,0,1.035025099,0.051838083,1.086863182,"27-918"
"1776","20080728-29-905","2008-07-28","29-905","Western Erie",9.1,41.866389,-83.135278,2008,7,28,210,2008.57103825137,0.054767791,0,0.124033391,0.357764926,0,0,0.50581901,0.030747098,0.536566108,"29-905"
"1777","20080728-3-996","2008-07-28","3-996","Western Erie",7.6,41.4475,-82.617778,2008,7,28,210,2008.57103825137,2.245348624,0.039000065,0.803723767,0.262083503,1.396733458,35.11996742,2.734548644,37.132308193,39.866856837,"3-996"
"1778","20080728-36-873","2008-07-28","36-873","Western Erie",6.4,41.768333,-83.300833,2008,7,28,210,2008.57103825137,0,0.011407619,2.630672193,0.13261357,0.000415903,0,2.774693382,0.000415903,2.775109285,"36-873"
"1779","20080728-37-890","2008-07-28","37-890","Western Erie",6.1,41.7025,-83.248056,2008,7,28,210,2008.57103825137,0.00209436,0,2.535836329,0.102235155,0,0,2.640165844,0,2.640165844,"37-890"
"1780","20080728-8-994","2008-07-28","8-994","Western Erie",12.8,41.517778,-82.600556,2008,7,28,210,2008.57103825137,0.069778436,0.399712274,0.378407572,0.352749403,0.489744876,0,1.200647685,0.489744876,1.690392561,"8-994"
"1781","20080813-14-972","2008-08-13","14-972","Western Erie",6.1,41.571667,-82.77,2008,8,13,226,2008.61475409836,0.866799644,0.009332453,0.395510819,0.093602277,0.881659503,0,0.498799193,1.748105503,2.246904696,"14-972"
"1782","20080813-16-970","2008-08-13","16-970","Western Erie",8.8,41.640278,-82.765833,2008,8,13,226,2008.61475409836,1.991145631,0.061101513,2.207468856,0.39038212,0.000589025,0,2.668775544,1.981911601,4.650687145,"16-970"
"1783","20080813-27-918","2008-08-13","27-918","Western Erie",9.1,41.775556,-83.054722,2008,8,13,226,2008.61475409836,0.004310987,0,0.452955389,0.141973505,0.451046831,0,0.595335488,0.454951224,1.050286712,"27-918"
"1784","20080813-29-905","2008-08-13","29-905","Western Erie",9.1,41.866389,-83.135278,2008,8,13,226,2008.61475409836,0.034073626,0.053446807,0.757441474,0.585474092,0.458136578,0,1.427702924,0.460869653,1.888572577,"29-905"
"1785","20080813-3-996","2008-08-13","3-996","Western Erie",7.6,41.4475,-82.617778,2008,8,13,226,2008.61475409836,1.008165053,0.049976235,1.522723186,1.3263566,4.75142689,11.16837089,3.363729513,16.463289341,19.827018854,"3-996"
"1786","20080813-36-873","2008-08-13","36-873","Western Erie",6.1,41.768333,-83.300833,2008,8,13,226,2008.61475409836,1.418751429,0.024008192,0.654062451,0.303301701,0.415837266,0,0.981925601,1.834035438,2.815961039,"36-873"
"1787","20080813-37-890","2008-08-13","37-890","Western Erie",6.1,41.7025,-83.248056,2008,8,13,226,2008.61475409836,2.093038816,0.181935859,1.494169203,0.215478174,0.000559038,0,1.891583236,2.093597854,3.98518109,"37-890"
"1788","20080813-8-994","2008-08-13","8-994","Western Erie",12.5,41.517778,-82.600556,2008,8,13,226,2008.61475409836,0.834530449,0,0.526297412,0.287861955,0.635778028,14.31022031,1.14366845,15.451019704,16.594688154,"8-994"
"1789","20080829-14-972","2008-08-29","14-972","Western Erie",6.1,41.571667,-82.77,2008,8,29,242,2008.65846994536,0.043456141,0.010249033,0.08388074,0.155209579,0.070826409,0,0.268596388,0.095025514,0.363621902,"14-972"
"1790","20080829-16-970","2008-08-29","16-970","Western Erie",8.8,41.640278,-82.765833,2008,8,29,242,2008.65846994536,2.077424979,0.012334801,0.310770449,0.467895288,2.983846039,0,0.791000538,5.061271018,5.852271556,"16-970"
"1791","20080829-3-996","2008-08-29","3-996","Western Erie",7.6,41.4475,-82.617778,2008,8,29,242,2008.65846994536,0,0.010579647,0.049812503,2.331062583,0.466429409,0,0.684233137,2.173651005,2.857884142,"3-996"
"1792","20080829-8-994","2008-08-29","8-994","Western Erie",12,41.517778,-82.600556,2008,8,29,242,2008.65846994536,1.85701507,0,0.081957637,0.22416758,52.032392013,0,1.393701085,52.801831215,54.1955323,"8-994"
"1793","20080902-27-918","2008-09-02","27-918","Western Erie",8.2,41.775556,-83.054722,2008,9,2,246,2008.6693989071,0,0.033659981,0.165361849,0.44502019,0.113971513,0,0.621602033,0.1364115,0.758013533,"27-918"
"1794","20080902-29-905","2008-09-02","29-905","Western Erie",8.5,41.866389,-83.135278,2008,9,2,246,2008.6693989071,0.002854572,0.052633053,0.421267271,0.410635679,38.79628486,0,0.837159639,38.846515796,39.683675435,"29-905"
"1795","20080902-36-873","2008-09-02","36-873","Western Erie",NA,41.768333,-83.300833,2008,9,2,246,2008.6693989071,0,0,0.188388608,0.156128449,0.624501021,0,0.343287173,0.625730905,0.969018078,"36-873"
"1796","20080902-37-890","2008-09-02","37-890","Western Erie",5.5,41.7025,-83.248056,2008,9,2,246,2008.6693989071,0.111913652,0.006778888,0.062735647,0.062153704,0.001089464,0,0.243581891,0.001089464,0.244671355,"37-890"
"1797","20080924-16-970","2008-09-24","16-970","Western Erie",8.2,41.640278,-82.765833,2008,9,24,268,2008.72950819672,8.11681994,0.016158385,0.05318417,0.178342402,3.604467189,0,1.110313444,10.858658642,11.968972086,"16-970"
"1798","20080924-3-996","2008-09-24","3-996","Western Erie",NA,NA,NA,2008,9,24,268,2008.72950819672,0.827183579,0.05693907,0.258480604,0.454963814,12.063880664,0,1.152815988,12.508631743,13.661447731,"3-996"
"1799","20080924-8-994","2008-09-24","8-994","Western Erie",0,41.517778,-82.600556,2008,9,24,268,2008.72950819672,1.372913403,0.022645482,0.293522534,0.438835381,0.157444503,0,2.119782647,0.165578656,2.285361303,"8-994"
"1800","20080925-27-918","2008-09-25","27-918","Western Erie",8.2,41.775556,-83.054722,2008,9,25,269,2008.73224043716,1.524589413,0,0.423886194,0.334021938,0,0,0.736109043,1.546388502,2.282497545,"27-918"
"1801","20080925-29-905","2008-09-25","29-905","Western Erie",8.2,41.866389,-83.135278,2008,9,25,269,2008.73224043716,0.092639081,0.124295515,0.225154909,0.313210437,0.000237659,0,0.723334843,0.032202758,0.755537601,"29-905"
"1802","20080925-36-873","2008-09-25","36-873","Western Erie",5.8,41.768333,-83.300833,2008,9,25,269,2008.73224043716,1.668338147,0.025892293,0.111684488,0.320225332,1.560887503,0,2.117988982,1.569038781,3.687027763,"36-873"
"1803","20080925-37-890","2008-09-25","37-890","Western Erie",5.5,41.7025,-83.248056,2008,9,25,269,2008.73224043716,3.083587855,0.011497312,0.433547221,0.506032848,4.477747764,0,1.318408784,7.194004216,8.512413,"37-890"
"1804","20090730-14-972","2009-07-30","14-972","Western Erie",6.4,41.571667,-82.77,2009,7,30,211,2009.57534246575,6.59915248,0,0.415174661,0.29312281,0.32224769,0,3.412652126,4.217045515,7.629697641,"14-972"
"1805","20090730-16-970","2009-07-30","16-970","Western Erie",8.8,41.640278,-82.765833,2009,7,30,211,2009.57534246575,5.17816238,0,0.881241113,0.325146565,2.775979341,0.652790627,2.042728448,7.770591578,9.813320026,"16-970"
"1806","20090730-27-918","2009-07-30","27-918","Western Erie",9.4,41.775556,-83.054722,2009,7,30,211,2009.57534246575,0.243136309,0.006420645,0.318744914,0.316468218,0.044188964,0,0.882061376,0.046897674,0.92895905,"27-918"
"1807","20090730-29-905","2009-07-30","29-905","Western Erie",9.1,41.866389,-83.135278,2009,7,30,211,2009.57534246575,0.137018091,0.038154421,0.242134846,0.399594698,0.596928396,0,0.799878295,0.613952157,1.413830452,"29-905"
"1808","20090730-3-996","2009-07-30","3-996","Western Erie",7.9,41.4475,-82.617778,2009,7,30,211,2009.57534246575,3.630352102,0,0.913856812,0.235397354,1.624418328,0.739943271,3.592521312,3.551446555,7.143967867,"3-996"
"1809","20090730-36-873","2009-07-30","36-873","Western Erie",6.4,41.768333,-83.300833,2009,7,30,211,2009.57534246575,3.66215405,0.016552799,0.533993284,0.483377836,3.482463774,0,1.022934557,7.155607186,8.178541743,"36-873"
"1810","20090730-37-890","2009-07-30","37-890","Western Erie",6.1,41.7025,-83.248056,2009,7,30,211,2009.57534246575,2.885102504,0.025440504,0.956103149,0.704416683,4.899467595,0,1.73025129,7.740279145,9.470530435,"37-890"
"1811","20090730-8-994","2009-07-30","8-994","Western Erie",12.8,41.517778,-82.600556,2009,7,30,211,2009.57534246575,0.027945634,0,0.51067783,0.263622574,0.386400781,0,0.791299141,0.397347678,1.188646819,"8-994"
"1812","20090811-14-972","2009-08-11","14-972","Western Erie",6.4,41.571667,-82.77,2009,8,11,223,2009.60821917808,0.534033449,0.010392709,1.108003077,0.309934001,0.572971751,0.454187364,1.534495408,1.455026943,2.989522351,"14-972"
"1813","20090811-16-970","2009-08-11","16-970","Western Erie",8.8,41.640278,-82.765833,2009,8,11,223,2009.60821917808,1.624759296,0.017615175,1.218795799,0.479469927,0.343345889,0.770419255,2.434773702,2.019631639,4.454405341,"16-970"
"1814","20090811-27-918","2009-08-11","27-918","Western Erie",9.4,41.775556,-83.054722,2009,8,11,223,2009.60821917808,0.306910267,0,0.12034946,0.111119124,0.323746104,0,0.429530571,0.432594384,0.862124955,"27-918"
"1815","20090811-29-905","2009-08-11","29-905","Western Erie",9.1,41.866389,-83.135278,2009,8,11,223,2009.60821917808,0.952297434,0.020803765,1.722765543,1.272413154,14.633789639,0.069345883,3.474074905,15.197340513,18.671415418,"29-905"
"1816","20090811-3-996","2009-08-11","3-996","Western Erie",7.9,41.4475,-82.617778,2009,8,11,223,2009.60821917808,0.60770692,0,0.186344576,0.207299234,9.515084302,0,0.980043104,9.536391928,10.516435032,"3-996"
"1817","20090811-36-873","2009-08-11","36-873","Western Erie",6.4,41.768333,-83.300833,2009,8,11,223,2009.60821917808,0.010847679,0,1.597258466,0.634338272,1.797628363,0,2.09862299,1.94144979,4.04007278,"36-873"
"1818","20090811-37-890","2009-08-11","37-890","Western Erie",6.1,41.7025,-83.248056,2009,8,11,223,2009.60821917808,0.226322508,0.030248738,1.567027865,0.526537408,5.339106645,0,2.124496915,5.564746249,7.689243164,"37-890"
"1819","20090811-8-994","2009-08-11","8-994","Western Erie",12.8,41.517778,-82.600556,2009,8,11,223,2009.60821917808,0.889294404,0.01809441,0.469411725,0.196286655,0.277884173,0,1.559516386,0.291454981,1.850971367,"8-994"
"1820","20090825-14-972","2009-08-25","14-972","Western Erie",6.1,41.571667,-82.77,2009,8,25,237,2009.64657534247,4.080012054,0,0.314794697,0.250218793,1.504777964,0,1.818085625,4.331717883,6.149803508,"14-972"
"1821","20090825-16-970","2009-08-25","16-970","Western Erie",8.8,41.640278,-82.765833,2009,8,25,237,2009.64657534247,0.27361803,0.030185877,0.799996573,0.160031348,0.52084382,0,1.088938555,0.695737093,1.784675648,"16-970"
"1822","20090825-27-918","2009-08-25","27-918","Western Erie",9.1,41.775556,-83.054722,2009,8,25,237,2009.64657534247,0.04995722,0,0.288886454,0.445255477,3.157871115,0,0.784099151,3.157871115,3.941970266,"27-918"
