"","Sample_ID","Sample_date","Sample_site","Water_body","Depth_m","Surface_temp","Latitude","Longitude","Year","Month","Day","DOY","Time","Sm_cladocerans","Lg_cladocerans","Cyclopoids","Calanoids","Rotifers","Nauplii","Veligers","Leptodora","TotalZP"
"38","20060504-1320_10m","2006-05-04","1320_10m","Central Erie",10,12,41.823056,-81.145556,2006,5,4,124,2006.33698630137,3.90288569838613,0.204585494609983,22.8998479206565,31.2941356598193,8.05392910764963,1.19415512864328,0,0,67.5495390097649
"39","20060523-1310_5m","2006-05-23","1310_5m","Central Erie",5,13.4,41.788611,-81.213333,2006,5,23,143,2006.38904109589,3.63700547523459,10.448680930966,228.067272668542,20.0271842294599,0.480511954395458,0.124230390820189,0,0,262.784885649418
"40","20060523-1318_20m","2006-05-23","1318_20m","Central Erie",20,11.9,41.884167,-81.145556,2006,5,23,143,2006.38904109589,118.374129547711,34.5215713891604,518.555361614352,306.652841554043,13.1476562148806,0.454971061294041,0,0,991.706531381441
"41","20060523-1319_15m","2006-05-23","1319_15m","Central Erie",15,12.8,41.841111,-81.145556,2006,5,23,143,2006.38904109589,75.6652556915716,9.78287822375395,890.054520183678,332.103378144957,5.2252283624824,0.282426534191143,0,0,1313.11368714063
"42","20060523-1320_10m","2006-05-23","1320_10m","Central Erie",10,13.3,41.823056,-81.145556,2006,5,23,143,2006.38904109589,39.9452713303092,2.32035282351885,358.179648837805,91.9361786335488,0.443722301264793,0.233820109311122,0,0,493.058994035758
"43","20070508-1279_20m","2007-05-08","1279_20m","Central Erie",20,8.3,41.85916667,-81.33722222,2007,5,8,128,2007.34794520548,2.86204874678696,2.59526625097768,49.6594520189499,5.33444240062843,1.04560111260661,1.55386490424724,0,0,63.0506754341968
"44","20070508-1280_15m","2007-05-08","1280_15m","Central Erie",15,10.5,41.812222,-81.310556,2007,5,8,128,2007.34794520548,0.395457865758798,0,2.00046197681452,0.459702654740331,0.0984171791176035,0.303814624720041,0,0,3.25785430115129
"45","20070508-1281_10m","2007-05-08","1281_10m","Central Erie",10,11.9,41.750278,-81.310556,2007,5,8,128,2007.34794520548,0.399323853264434,0.0942355007396968,3.26562289478882,1.6244487770414,0.0539399331070418,0.0702910355134257,0.00380232985595004,0.00384830953457894,5.51551263384535
"46","20070508-1281_5m","2007-05-08","1281_5m","Central Erie",5,11.2,41.765278,-81.310556,2007,5,8,128,2007.34794520548,0.163626625687906,0.0351152377830027,0.509991558339137,0.362433973165257,0.0016447292896648,0.0374791379911257,0,0,1.11029126225609
"47","20070508-1310_5m","2007-05-08","1310_5m","Central Erie",5,9.6,41.788611,-81.213333,2007,5,8,128,2007.34794520548,0.0958742219982647,0.0327190462551795,0.644018682395144,1.52114897267182,0.00705787858590797,0.0994186091151071,0,0,2.40023741102142
"48","20070508-1318_20m","2007-05-08","1318_20m","Central Erie",20,8.4,41.884167,-81.145556,2007,5,8,128,2007.34794520548,3.58296963047476,2.40153008491906,23.4379139497074,10.8144124338712,1.0145938923334,1.15781094329297,0.226493595744134,0,42.6357245303429
"49","20070508-1319_15m","2007-05-08","1319_15m","Central Erie",15,10.5,41.841111,-81.145556,2007,5,8,128,2007.34794520548,1.0169004112409,0.123531868349697,2.90240394602603,1.45053119936679,0.0589188374683293,0.355296703021108,0,0,5.90758296547286
"50","20070508-1320_10m","2007-05-08","1320_10m","Central Erie",10,10.7,41.823056,-81.145556,2007,5,8,128,2007.34794520548,0.612343830990319,0.256143638446814,1.52316939871239,1.9300577145508,0.00406385919077688,0.0437197707845251,0,0,4.36949821267562
"51","20070518-1281_5m","2007-05-18","1281_5m","Central Erie",5,11.4,41.765278,-81.310556,2007,5,18,138,2007.37534246575,1.04052400670359,0.445692258134116,1.3534902205968,3.37869466651102,0.0431683460206155,0.150562944027963,0,0,6.4121324419941
"52","20070523-1279_20m","2007-05-23","1279_20m","Central Erie",20,11.4,41.85916667,-81.33722222,2007,5,23,143,2007.38904109589,6.98552071929759,8.95570037928584,248.461128595086,1.94415480609926,1.72046209101386,1.43813564797176,0,0,269.505102238755
"53","20070523-1280_15m","2007-05-23","1280_15m","Central Erie",15,13.9,41.812222,-81.310556,2007,5,23,143,2007.38904109589,2.67395417743941,0.546837300891307,13.9563769100007,4.6304017329965,1.02747370692263,0.548428562414524,0,0,23.383472390665
"54","20070523-1281_10m","2007-05-23","1281_10m","Central Erie",10,13.4,41.750278,-81.310556,2007,5,23,143,2007.38904109589,1.71504351693302,0.385874521076517,5.09017528328154,2.03228261891753,0.421160788773009,0.227748985147019,0,0,9.87228571412863
"55","20070523-1281_5m","2007-05-23","1281_5m","Central Erie",5,14.7,41.765278,-81.310556,2007,5,23,143,2007.38904109589,4.41630089696843,0.321979633790062,3.26858712250313,3.55548682464913,0.295328160670998,0.446119262988934,0,0,12.3038019015707
"56","20070523-1310_5m","2007-05-23","1310_5m","Central Erie",5,12.3,41.788611,-81.213333,2007,5,23,143,2007.38904109589,0.37226390520336,0.0431317512298565,2.23746091443975,0.61886742373031,0.0308153358922428,0.0513426051544545,0,0,3.35388193564997
"57","20070523-1318_20m","2007-05-23","1318_20m","Central Erie",20,11.5,41.884167,-81.145556,2007,5,23,143,2007.38904109589,3.98610727906737,4.51696822888321,167.129407032354,1.2465621654416,1.94914631414877,1.38608332466834,0,0,180.214274344563
"58","20070523-1319_15m","2007-05-23","1319_15m","Central Erie",15,12.2,41.841111,-81.145556,2007,5,23,143,2007.38904109589,2.20219132646657,0.563709138713611,20.7593147306113,2.82030542916258,2.57606101769836,0.211524425728379,0,0,29.1331060683808
"59","20070523-1320_10m","2007-05-23","1320_10m","Central Erie",10,12.9,41.823056,-81.145556,2007,5,23,143,2007.38904109589,1.22580021441797,0.321909558178612,4.11203680968886,2.31328414772813,1.6452171169475,0.0847108739704743,0,0,9.70295872093154
"60","20080508-1279_20m","2008-05-08","1279_20m","Central Erie",20,9.2,41.85916667,-81.33722222,2008,5,8,129,2008.34972677596,1.82847521005508,0,8.8230242721409,3.98742668609435,10.2446193046577,0.394405947597117,0,0,25.2779514205452
"61","20080508-1280_15m","2008-05-08","1280_15m","Central Erie",15,10.41,41.812222,-81.310556,2008,5,8,129,2008.34972677596,0.62941515503335,0.0214223711259281,2.81591627007568,5.27569991415424,0.125876368956094,0.34521548436528,0,0,9.21354556371057
"62","20080508-1281_10m","2008-05-08","1281_10m","Central Erie",10,11.9,41.750278,-81.310556,2008,5,8,129,2008.34972677596,0.578989165306409,0.0465208565148316,1.88904468284335,8.16138719637263,0.160771188997245,0.863192901700259,0,0,11.6999059917347
"63","20080508-1281_5m","2008-05-08","1281_5m","Central Erie",5,11.99,41.765278,-81.310556,2008,5,8,129,2008.34972677596,0.20402261740217,0,0.127758979815788,4.1328057493017,0.0119311630256385,1.45707121891656,0,0,5.93358972846186
"64","20080508-1310_5m","2008-05-08","1310_5m","Central Erie",5,12.94,41.788611,-81.213333,2008,5,8,129,2008.34972677596,2.92551559453057,0.206589015904507,7.34689927338157,9.43849960426794,0.0181651844686053,0.930832406314007,0,0,20.8665010788672
"65","20080508-1318_20m","2008-05-08","1318_20m","Central Erie",20,8.94,41.884167,-81.145556,2008,5,8,129,2008.34972677596,3.14187096405211,0.152706890333811,36.2250190841781,0.139033047872747,7.59082783966175,0.998331706332126,0,0,48.2477895324307
"66","20080508-1320_10m","2008-05-08","1320_10m","Central Erie",10,11.97,41.823056,-81.145556,2008,5,8,129,2008.34972677596,1.49544397508321,0.0822280414488911,3.99684103254422,13.4351096984847,0.0782532409374494,1.26872777880227,0,0,20.3566037673007
"67","20080523-1279_20m","2008-05-23","1279_20m","Central Erie",20,11.6,41.85916667,-81.33722222,2008,5,23,144,2008.39071038251,31.8759754273201,10.5830607424879,119.296949689212,71.1734878480067,25.8864606166447,2.19832809429111,0,0,261.014262417963
"68","20080523-1280_15m","2008-05-23","1280_15m","Central Erie",15,12.54,41.812222,-81.310556,2008,5,23,144,2008.39071038251,31.8099393004311,4.18055156322088,34.8750336662126,18.6328662068559,5.33386217193894,1.08980438831524,0,0,95.9220572969747
"69","20080523-1281_10m","2008-05-23","1281_10m","Central Erie",10,13.05,41.750278,-81.310556,2008,5,23,144,2008.39071038251,20.1698432622112,1.07815488520012,27.1765393231974,14.6937732541036,3.09924173855112,0.420374523057272,0,0,66.6379269863207
"70","20080523-1281_5m","2008-05-23","1281_5m","Central Erie",5,13.58,41.765278,-81.310556,2008,5,23,144,2008.39071038251,24.8402142713123,0,16.9204501070307,9.93665038885884,6.41188433474987,0.792684518040538,0,0.736212733622019,59.6380963536142
"71","20080523-1310_5m","2008-05-23","1310_5m","Central Erie",5,14.06,41.788611,-81.213333,2008,5,23,144,2008.39071038251,14.3157768817877,0,7.34851041232161,15.4360377229953,0.107437396766091,0.392833678246455,0,0.276599220189017,37.8771953123062
"72","20080523-1318_20m","2008-05-23","1318_20m","Central Erie",20,11.75,41.884167,-81.145556,2008,5,23,144,2008.39071038251,18.6820623860888,0,40.961517599455,21.037750476193,53.247919226665,0.752662692484324,0,0,134.681912380886
"73","20080523-1319_15m","2008-05-23","1319_15m","Central Erie",15,13.1,41.841111,-81.145556,2008,5,23,144,2008.39071038251,30.2220884669033,0,12.1207616673071,39.1253904606612,3.83709306450668,0.423835623394552,0,0,85.7291692827727
"74","20080523-1320_10m","2008-05-23","1320_10m","Central Erie",10,13.64,41.823056,-81.145556,2008,5,23,144,2008.39071038251,19.198367609096,0,30.9521740709718,28.2578617324966,1.26907087377679,0.485185169513425,0,0,80.1626594558547
"75","20090508-1279_20m","2009-05-08","1279_20m","Central Erie",20,10.74,41.85916667,-81.33722222,2009,5,8,128,2009.34794520548,7.52658739350105,0.367793611981664,36.4522548406282,14.8774959068956,3.74064455635065,2.99093196449492,0,0.534035066501784,66.4897433403539
"76","20090508-1280_15m","2009-05-08","1280_15m","Central Erie",15,11.99,41.812222,-81.310556,2009,5,8,128,2009.34794520548,1.47450769426663,0,8.10530259522883,17.8137877010018,3.1342873779829,1.84258717367273,0.0645143477828361,0.0734357800601426,32.5084226699959
"77","20090508-1281_10m","2009-05-08","1281_10m","Central Erie",10,11.36,41.750278,-81.310556,2009,5,8,128,2009.34794520548,2.08295301819292,0,2.17506953375767,0.970856175755839,0.0383870433309329,0.878201162642162,0.133939207466372,0,6.2794061411459
"78","20090508-1281_5m","2009-05-08","1281_5m","Central Erie",5,11.8,41.765278,-81.310556,2009,5,8,128,2009.34794520548,4.82709025267135,0,3.89066804215296,15.6392699388492,0.197361756911746,4.73328073090906,0,0,29.2876707214943
"79","20090508-1310_5m","2009-05-08","1310_5m","Central Erie",7,11.69,41.788611,-81.213333,2009,5,8,128,2009.34794520548,4.70928086879669,0,6.28164292543889,18.9059015081553,0.0937752667118724,2.30381216951584,0.0490500551417555,0,32.3434627937604
"80","20090508-1318_20m","2009-05-08","1318_20m","Central Erie",20,10.07,41.884167,-81.145556,2009,5,8,128,2009.34794520548,4.04549503597834,0.294038008208702,66.894547967734,10.8875584962188,7.71507348581141,4.69301710382549,0,0,94.5297300977767
"81","20090508-1319_15m","2009-05-08","1319_15m","Central Erie",15,12.13,41.841111,-81.145556,2009,5,8,128,2009.34794520548,5.22877123450472,0.0945354182975408,23.1905103033417,31.0229085050094,4.25617666954357,5.38610626996286,0.273685090283708,0.289968893502456,69.7426623844459
"82","20090508-1320_10m","2009-05-08","1320_10m","Central Erie",12,12.54,41.823056,-81.145556,2009,5,8,128,2009.34794520548,2.8609239930662,0,9.69166054894191,19.3761519598127,1.99351050316207,1.80614083575481,0.0080638718104507,0,35.7364517125481
"83","20090520-1279_20m","2009-05-20","1279_20m","Central Erie",20,12.69,41.85916667,-81.33722222,2009,5,20,140,2009.38082191781,9.39153096829386,0.812158421653071,9.96020543084864,15.5892722647336,12.8427906642204,0.488833356773241,0.238897407121141,0,49.323688513644
"84","20090520-1280_15m","2009-05-20","1280_15m","Central Erie",15,13.69,41.812222,-81.310556,2009,5,20,140,2009.38082191781,2.18782459849266,0,1.9485119483485,8.11995388376204,1.67551926689699,0.305320914147748,0.588329580771273,0,14.8254601924192
"85","20090520-1281_10m","2009-05-20","1281_10m","Central Erie",10,13.76,41.750278,-81.310556,2009,5,20,140,2009.38082191781,0.553230442694203,0,1.22175148228683,8.70300514855528,1.06343276346755,0.0930022860310916,0.0249812599977854,0,11.6594033830327
"86","20090520-1281_5m","2009-05-20","1281_5m","Central Erie",5,13.68,41.765278,-81.310556,2009,5,20,140,2009.38082191781,0.246698921153579,0,1.91947657180538,10.3872125946391,0.0531932755629472,0.119465515796887,0.0328736237568896,0,12.7589205027148
"87","20090520-1310_5m","2009-05-20","1310_5m","Central Erie",7,15.25,41.788611,-81.213333,2009,5,20,140,2009.38082191781,0.409871873292669,0,0.859657032121431,0.887177326940567,0.207595813578097,0.105217845570181,0.0411257462332986,0.00843622842833375,2.51908186616458
"88","20090520-1318_20m","2009-05-20","1318_20m","Central Erie",21,12.79,41.884167,-81.145556,2009,5,20,140,2009.38082191781,5.4276758164603,0.0608317047281684,27.7814142669152,50.4257032909176,11.4072051574392,1.12935272622152,0.326860424515721,0,96.5590433871977
"89","20090520-1319_15m","2009-05-20","1319_15m","Central Erie",16,14.86,41.841111,-81.145556,2009,5,20,140,2009.38082191781,4.53124092035233,0,9.12982960290274,7.49125942726773,5.96592947801692,0.491831174801487,0.342138561100551,0,27.9522291644418
"90","20090520-1320_10m","2009-05-20","1320_10m","Central Erie",11,15.48,41.823056,-81.145556,2009,5,20,140,2009.38082191781,2.83662466459087,0,1.11122915183182,6.71302904432586,2.5295979915877,0.147761140284415,0.079940674048761,0,13.4181826666694
"91","20100507-1279_20m","2010-05-07","1279_20m","Central Erie",20,11.07,41.8595,-81.304,2010,5,7,127,2010.34520547945,38.4112704481272,0,276.933897135083,50.7250003483691,344.102752289998,33.8031347313099,193.810466529125,0,937.786521482012
"92","20100507-1280_15m","2010-05-07","1280_15m","Central Erie",16,12.44,41.803833,-81.299,2010,5,7,127,2010.34520547945,55.0779378047877,12.4176191178382,316.775452205773,651.272783497792,208.260256969893,35.8092044120967,107.939604951565,0,1387.55285895974
"93","20100507-1281_10m","2010-05-07","1281_10m","Central Erie",11,14.16,41.775167,-81.291667,2010,5,7,127,2010.34520547945,14.1991136145646,0,75.294682644288,23.4419849231026,178.196272449341,8.26696642835026,18.192216065607,0,317.591236125253
"94","20100507-1281_5m","2010-05-07","1281_5m","Central Erie",5,6.95,41.767,-81.291667,2010,5,7,127,2010.34520547945,27.8080897649822,1.40603205091089,49.4936560183545,69.1069936879306,134.146377679022,5.97404518345305,13.8090112504971,0,301.744205635151
"95","20100507-1310_5m","2010-05-07","1310_5m","Central Erie",5,14.46,41.793667,-81.181667,2010,5,7,127,2010.34520547945,31.9546565203447,0.977824636405863,129.961341895584,383.113108348977,18.3089528176791,2.32024688368961,12.2110058843968,0,578.847136987076
"96","20100507-1318_20m","2010-05-07","1318_20m","Central Erie",20,10.84,41.891,-81.162833,2010,5,7,127,2010.34520547945,56.7454900725014,4.23474423745331,419.096264339684,20.6231243652702,530.693360848767,57.4064594415908,137.885488065532,0,1226.6849313708
"97","20100507-1319_15m","2010-05-07","1319_15m","Central Erie",15,13.15,41.837,-81.161667,2010,5,7,127,2010.34520547945,84.0834492202627,11.8815999029286,510.835743970863,779.617586427202,278.274635117654,24.5157950062388,114.409365604572,0,1803.61817524972
"98","20100507-1320_10m","2010-05-07","1320_10m","Central Erie",11,14.14,41.814833,-81.162167,2010,5,7,127,2010.34520547945,44.7159175530862,1.68979333066511,282.93890362082,241.534358875801,61.0778360793213,13.4747777506795,55.1362012324664,0,700.56778844284
"99","20100521-1279_20m","2010-05-21","1279_20m","Central Erie",21,12.58,41.85916667,-81.33722222,2010,5,21,141,2010.38356164384,46.6264356908054,8.39426618339323,1234.71471117243,66.3152939772813,94.4449154726103,20.7859449433023,28.6488751016174,0,1499.93044254144
"100","20100521-1280_15m","2010-05-21","1280_15m","Central Erie",15,13.03,41.812222,-81.310556,2010,5,21,141,2010.38356164384,21.3113716206034,4.91476438891706,216.374662821648,119.918640982478,47.2856538033882,14.0408962057594,55.5035873967749,0.238164869470226,479.587742089039
"101","20100521-1281_10m","2010-05-21","1281_10m","Central Erie",10,13.91,41.750278,-81.310556,2010,5,21,141,2010.38356164384,18.1480652324305,2.62525059008797,154.358648336596,37.9433186284019,11.1242987037452,7.99292019411236,65.6828465021028,0,297.875348187476
"102","20100521-1281_5m","2010-05-21","1281_5m","Central Erie",5,14.18,41.765278,-81.310556,2010,5,21,141,2010.38356164384,6.53200723614798,0.521831779932,10.8327036161067,3.13012452727975,1.88922294105654,3.64222706896145,2.35004264190278,0.104210700738184,29.0023705121254
"103","20100521-1310_5m","2010-05-21","1310_5m","Central Erie",6,13.53,41.788611,-81.213333,2010,5,21,141,2010.38356164384,1.69897140052516,1.93397568522851,61.4000000496626,34.6350987545539,0.217153993691231,0.634562194072014,0.525584634188943,0.461054219914644,101.506400931837
"104","20100521-1318_20m","2010-05-21","1318_20m","Central Erie",20,12.88,41.884167,-81.145556,2010,5,21,141,2010.38356164384,51.7894843157198,10.8946790616767,585.192582745145,157.319110884123,140.94251675451,23.4628311768428,127.631626241271,0,1097.23283117929
"105","20100521-1319_15m","2010-05-21","1319_15m","Central Erie",16,12.44,41.841111,-81.145556,2010,5,21,141,2010.38356164384,30.5744863350837,6.7734337169587,222.672806471509,161.115103499222,52.7218972067381,10.2676672689189,36.5590694837495,0,520.68446398218
"106","20100521-1320_10m","2010-05-21","1320_10m","Central Erie",10,12.75,41.823056,-81.145556,2010,5,21,141,2010.38356164384,16.4857154624882,1.73896769273691,215.169381913682,87.5851507921985,7.37355103877092,7.58142430272916,11.6403981327895,0.386054047454529,347.96064338285
"107","20110505-1279_20m","2011-05-05","1279_20m","Central Erie",20,7.37,41.85916667,-81.33722222,2011,5,5,125,2011.3397260274,1.18409637214076,9.71966729739661,86.9989577733995,39.2118858274211,1.64394846211883,21.6043496105542,4.06738149560096,0,164.430286838632
"108","20110505-1280_15m","2011-05-05","1280_15m","Central Erie",15,8.68,41.812222,-81.310556,2011,5,5,125,2011.3397260274,1.60587356939364,4.60851664930374,11.4433688735643,6.04700391567833,0.38086341023839,5.6317978409593,15.345427698992,0,45.0628519581297
"109","20110505-1281_10m","2011-05-05","1281_10m","Central Erie",10,9.66,41.750278,-81.310556,2011,5,5,125,2011.3397260274,1.09745584770996,0.37059102042446,10.5201310533336,2.96919430400569,0.209405637098709,2.87619931515911,74.7072519652788,0,92.7502291430103
"110","20110505-1281_5m","2011-05-05","1281_5m","Central Erie",5,10.34,41.765278,-81.310556,2011,5,5,125,2011.3397260274,1.07941025500857,0.181142175619956,10.0045351366757,3.88532141802464,0.0498152073323004,1.69928773022797,43.7896144453933,0,60.6891263682825
"111","20110520-1279_20m","2011-05-20","1279_20m","Central Erie",20,9.34,41.85916667,-81.33722222,2011,5,20,140,2011.38082191781,2.99186446953322,0,94.689622447523,21.7395641318854,0,12.7477348432306,0,0,132.168785892172
"112","20110520-1280_15m","2011-05-20","1280_15m","Central Erie",15,10.3,41.812222,-81.310556,2011,5,20,140,2011.38082191781,1.39760298821408,0,42.1439693804157,4.13746587710233,0.732472072185897,2.30933759835092,23.8137654379481,0,74.5346133542171
"113","20110520-1281_10m","2011-05-20","1281_10m","Central Erie",10,11.13,41.750278,-81.310556,2011,5,20,140,2011.38082191781,4.67865011853422,2.22740513903016,48.871993911861,41.6285711758072,2.96568695251946,1.20449867871867,57.0633413241532,0,158.640147300624
"114","20110520-1281_5m","2011-05-20","1281_5m","Central Erie",5,11.39,41.765278,-81.310556,2011,5,20,140,2011.38082191781,12.1386390426623,3.65586987552987,10.7206124043658,12.3035517014431,3.79027718949331,1.94608709310002,19.9081172600951,0,64.4631545666895
"115","20110520-1310_5m","2011-05-20","1310_5m","Central Erie",5,10.19,41.788611,-81.213333,2011,5,20,140,2011.38082191781,1.62379613242296,0.10594060270862,11.1526437803567,3.53832391454843,0.660412925882461,0.464635079252018,5.23016301112577,0,22.7759154462969
"116","20110520-1318_20m","2011-05-20","1318_20m","Central Erie",20,8.76,41.884167,-81.145556,2011,5,20,140,2011.38082191781,0.247728225989666,0.458977906106305,13.188505111815,3.69439296957815,3.81125804847598,5.30564762034406,0.472431252753651,0,27.1789411350628
"117","20110520-1319_15m","2011-05-20","1319_15m","Central Erie",15,8.92,41.841111,-81.145556,2011,5,20,140,2011.38082191781,1.27513715190996,0.264181161832217,178.454321929144,5.0677002300939,14.0044175008224,4.95884266251059,106.754985866925,0,310.779586503238
"118","20110520-1320_10m","2011-05-20","1320_10m","Central Erie",10,9.52,41.823056,-81.145556,2011,5,20,140,2011.38082191781,1.96415339038027,2.87725278381322,117.735040653453,12.3479831235968,1.03036181556907,0.481838109546655,18.8795560557358,0,155.316185932095
"119","20120511-1279_20m","2012-05-11","1279_20m","Central Erie",20,11.32,41.85916667,-81.33722222,2012,5,11,132,2012.35792349727,134.376867280147,18.3328708283546,1230.63597722191,157.858208511412,21.756443161267,23.4449420073566,29.5317858590176,0,1615.93709486946
"120","20120511-1280_15m","2012-05-11","1280_15m","Central Erie",15,11.69,41.812222,-81.310556,2012,5,11,132,2012.35792349727,32.4742661038233,4.23204012333003,97.6271319425865,77.0461655065108,572.716289206861,10.6532689077006,215.726570643419,0,1010.47573243423
"121","20120511-1281_10m","2012-05-11","1281_10m","Central Erie",10,13.67,41.750278,-81.310556,2012,5,11,132,2012.35792349727,33.7332283115585,1.42582846817441,61.9398856917569,767.53731141781,405.12750320388,24.0778886592039,104.697412571951,0,1398.53905832433
"122","20120511-1281_5m","2012-05-11","1281_5m","Central Erie",5,14.37,41.765278,-81.310556,2012,5,11,132,2012.35792349727,7.09385596315923,0.0367810752013835,27.0521855803109,47.1191783425639,239.526087692486,3.99717093751429,22.5212419849016,0,347.346501576137
"123","20120511-1310_5m","2012-05-11","1310_5m","Central Erie",5,13.69,41.788611,-81.213333,2012,5,11,132,2012.35792349727,16.1049295468088,0,53.5101525773542,43.2366645953691,4.76910336644432,10.3889649046767,13.2726321383987,0,141.282447129052
"124","20120511-1318_20m","2012-05-11","1318_20m","Central Erie",20,11.21,41.884167,-81.145556,2012,5,11,132,2012.35792349727,162.929483259419,19.2353441329088,1359.21638941608,152.438054792199,46.1894224192093,31.997966254687,8.88671587274159,0,1780.89337614725
"125","20120511-1319_15m","2012-05-11","1319_15m","Central Erie",15,12.14,41.841111,-81.145556,2012,5,11,132,2012.35792349727,48.7141548183268,4.46770779419108,80.2058851038038,96.3045470181856,101.63843049478,14.7308796859317,1.42715140196525,0,347.488756317184
"126","20120511-1320_10m","2012-05-11","1320_10m","Central Erie",10,12.96,41.823056,-81.145556,2012,5,11,132,2012.35792349727,50.8075450892835,2.43282075441788,72.5361834985968,513.418388363107,312.147465041368,20.3275816990406,157.971616420459,0,1129.64160086627
"127","20120523-1279_20m","2012-05-23","1279_20m","Central Erie",20,15.3,41.85916667,-81.33722222,2012,5,23,144,2012.39071038251,114.868196072891,86.5460392455046,857.605345139162,258.929120804523,17.6619166963472,23.7330592332765,0.15194241219199,0,1359.4956196039
"128","20120523-1280_15m","2012-05-23","1280_15m","Central Erie",15,15.47,41.812222,-81.310556,2012,5,23,144,2012.39071038251,168.750050665779,39.1052062156972,752.208443317988,487.925215530686,59.5490677035355,19.1301107234313,4.2257426603887,0,1530.8938368175
"129","20120523-1281_10m","2012-05-23","1281_10m","Central Erie",10,13.36,41.750278,-81.310556,2012,5,23,144,2012.39071038251,42.0535535066579,12.0785260205788,50.4586427771932,284.984224644802,58.3856334448583,29.3228951079275,461.19586847342,0,938.479343975438
"130","20120523-1281_5m","2012-05-23","1281_5m","Central Erie",5,13.59,41.765278,-81.310556,2012,5,23,144,2012.39071038251,16.556230558029,0.554569781753431,5.64831859207837,13.9887033666313,17.4484253845074,41.9154126306882,0.914396291116306,0.346678019944543,97.3727346247486
"131","20120523-1310_5m","2012-05-23","1310_5m","Central Erie",5,16.13,41.788611,-81.213333,2012,5,23,144,2012.39071038251,27.70592482215,3.15758430821573,31.8697722154761,113.352841266346,10.265079214667,8.47888458093555,0.524563089710441,0,195.354649497501
"132","20120523-1318_20m","2012-05-23","1318_20m","Central Erie",20,14.9,41.884167,-81.145556,2012,5,23,144,2012.39071038251,104.173876824891,79.3718060256908,309.679339404274,120.965698770414,3.42558132705477,13.2453607553981,0.14077731481047,0,631.002440422534
"133","20120523-1319_15m","2012-05-23","1319_15m","Central Erie",15,16.18,41.841111,-81.145556,2012,5,23,144,2012.39071038251,57.5200849256167,54.4917269912603,292.419904411299,238.426292495213,10.9922865535867,15.1476310804619,0.229129157585521,0,669.227055615023
"134","20120523-1320_10m","2012-05-23","1320_10m","Central Erie",10,15.16,41.823056,-81.145556,2012,5,23,144,2012.39071038251,62.5421763837281,23.4804693189637,262.508597464489,261.553053446984,4.82620712338378,23.6128957552107,3.25279313045326,0,641.776192623213
"135","20130507-1279_20m","2013-05-07","1279_20m","Central Erie",20,8.94,41.85916667,-81.33722222,2013,5,7,127,2013.34520547945,11.2936791271701,0,321.727464774658,35.1918384074714,16.1162025693439,13.7061445381461,0.377685424591518,0,398.413014841381
"136","20130507-1280_15m","2013-05-07","1280_15m","Central Erie",15,9.07,41.812222,-81.310556,2013,5,7,127,2013.34520547945,5.09926072288824,0.393671620750605,47.5120788266253,24.2753269170216,35.5824365641263,1.64337391958658,44.0503503211196,0,158.556498892118
"137","20130507-1281_10m","2013-05-07","1281_10m","Central Erie",10,8.72,41.750278,-81.310556,2013,5,7,127,2013.34520547945,2.0901591219873,0.1199386815417,13.6927818327829,10.2295665614439,2.33963898514263,0.379271895370976,1.66725998243102,0,30.5186170607004
"138","20130507-1281_5m","2013-05-07","1281_5m","Central Erie",5,8.8,41.765278,-81.310556,2013,5,7,127,2013.34520547945,3.89332689319169,0.157167340502595,15.3788055799155,25.8469430077109,6.06856581650013,0.997847612498968,5.7596769056725,0,58.1023331559923
"139","20130507-1310_5m","2013-05-07","1310_5m","Central Erie",5,8.6,41.788611,-81.213333,2013,5,7,127,2013.34520547945,6.42559176030826,0.228501548647054,22.8701165676462,22.6060811790089,6.69173288570616,0.736927456834629,5.6013502423143,0,65.1603016404654
"140","20130507-1318_20m","2013-05-07","1318_20m","Central Erie",20,9.56,41.884167,-81.145556,2013,5,7,127,2013.34520547945,9.41928290088504,0,389.878400124155,119.948702210073,17.5658504205464,7.48625675638991,29.0359314859375,0,573.334423897987
"141","20130507-1319_15m","2013-05-07","1319_15m","Central Erie",15,8.68,41.841111,-81.145556,2013,5,7,127,2013.34520547945,8.20149473179023,0.249835849495157,52.3474024100428,23.43710385833,17.6621467478493,1.79466822051461,12.3686454836988,0,116.061297301721
"142","20130507-1320_10m","2013-05-07","1320_10m","Central Erie",10,8.98,41.823056,-81.145556,2013,5,7,127,2013.34520547945,2.52934553302437,0.785325790201539,29.2971218767197,12.299019711141,2.92081872453331,1.18263130032678,5.67535298019521,0,54.6896159161419
"143","20130520-1279_20m","2013-05-20","1279_20m","Central Erie",20,12.21,41.85916667,-81.33722222,2013,5,20,140,2013.38082191781,57.8402421690807,0,1320.01949121184,84.4364451565161,252.915901201208,60.1117149098542,51.170283331754,0,1826.49407798026
"144","20130520-1280_15m","2013-05-20","1280_15m","Central Erie",15,11.8,41.812222,-81.310556,2013,5,20,140,2013.38082191781,32.357133548915,0.0673247610980777,235.147890136133,120.371084751226,240.194889288986,18.4970648292249,468.760068227044,0,1115.39545554263
"145","20130520-1281_10m","2013-05-20","1281_10m","Central Erie",10,12.46,41.750278,-81.310556,2013,5,20,140,2013.38082191781,6.73664347378,1.07574755292639,59.403329646061,22.8298668845828,177.747117189004,3.25039879787006,38.6042945614896,0,309.647398105714
