"","Sample_ID","Sample_date","Sample_site","Latitude","Longitude","Project","Surface_temp","Bottom_temp","Surface_DO","Bottom_DO"
"2387","20120829-1403_5m_CRN_813",2012-08-29,"1403_5m_CRN_813",41.916944,-80.766667,"LEPAS",NA,NA,NA,NA
"2388","20120829-1392_20m",2012-08-29,"1392_20m",42.021667,-80.810556,"LEPAS",23.7,22.88,NA,NA
"2389","20120829-1402_15m",2012-08-29,"1402_15m",41.9713,-80.7752,"LEPAS",23.52,23.39,NA,NA
"2390","20120829-1403_10m",2012-08-29,"1403_10m",41.917778,-80.766667,"LEPAS",23.45,23.4,NA,NA
"2391","20120829-1403_5m",2012-08-29,"1403_5m",41.916944,-80.766667,"LEPAS",23.37,23.43,NA,NA
"2392","20120830-1329_10m",2012-08-30,"1329_10m",41.884167,-81.104444,"LEPAS",24.26,23.33,NA,NA
"2393","20120830-1346_15m",2012-08-30,"1346_15m",41.920556,-81.024167,"LEPAS",23.35,22.25,NA,NA
"2394","20120830-1346_20m",2012-08-30,"1346_20m",41.916944,-81.024167,"LEPAS",23.39,22.06,NA,NA
"2395","20120830-1348_5m",2012-08-30,"1348_5m",41.848333,-81.024167,"LEPAS",24.66,23.5,NA,NA
"2396","20120830-14-972",2012-08-30,"14-972",41.571667,-82.77,"LEPAS",23.78,23.83,8.66,7.96
"2397","20120830-16-970",2012-08-30,"16-970",41.640278,-82.765833,"LEPAS",24.15,23.95,8.46,7.03
"2398","20120830-27-918",2012-08-30,"27-918",41.775556,-83.054722,"LEPAS",23.81,23.78,6.52,6.33
"2399","20120830-29-905",2012-08-30,"29-905",41.866389,-83.135278,"LEPAS",23.8,23.8,6.74,6.49
"2400","20120830-36-873",2012-08-30,"36-873",41.768333,-83.300833,"LEPAS",23.63,23.63,7.12,6.99
"2401","20120830-8-994",2012-08-30,"8-994",41.517778,-82.600556,"LEPAS",24.36,23.91,6.31,5.8
"2402","20120830-37-890",2012-08-30,"37-890",41.7025,-83.248056,"LEPAS",23.55,23.54,7.08,7.03
"2403","20120830-3-996",2012-08-30,"3-996",41.4475,-82.617778,"LEPAS",24.83,23.98,6.65,6.1
"2404","20120904-1071_15m",2012-09-04,"1071_15m",41.573,-82.1357,"LEPAS",24.04,23.13,NA,NA
"2405","20120904-1154_20m",2012-09-04,"1154_20m",41.6777,-81.7691,"LEPAS",23.52,24.23,NA,NA
"2406","20120904-1155_15m",2012-09-04,"1155_15m",41.6407,-81.772,"LEPAS",23.52,24.23,NA,NA
"2407","20120905-1063_10m",2012-09-05,"1063_10m",41.567778,-82.2175,"LEPAS",23.93,23.4,NA,NA
"2408","20120905-1073_5m",2012-09-05,"1073_5m",41.4995,-82.1236,"LEPAS",23.84,23.87,NA,NA
"2409","20120905-1124_10m",2012-09-05,"1124_10m",41.523,-81.8751,"LEPAS",24.65,23.73,NA,NA
"2410","20120905-1125_5m",2012-09-05,"1125_5m",41.489167,-81.893611,"LEPAS",24.69,23.9,NA,NA
"2411","20120910-14-972",2012-09-10,"14-972",41.571667,-82.77,"LEPAS",22.97,22.75,6.08,5.67
"2412","20120910-16-970",2012-09-10,"16-970",41.640278,-82.765833,"LEPAS",23.14,23.12,6.49,5.91
"2413","20120910-27-918",2012-09-10,"27-918",41.775556,-83.054722,"LEPAS",22.91,22.84,6.1,6.09
"2414","20120910-29-905",2012-09-10,"29-905",41.866389,-83.135278,"LEPAS",22.55,22.61,6.34,6.1
"2415","20120910-36-873",2012-09-10,"36-873",41.768333,-83.300833,"LEPAS",22.42,22.3,7.03,7.22
"2416","20120910-8-994",2012-09-10,"8-994",41.517778,-82.600556,"LEPAS",23.71,23.41,6,5.72
"2417","20120910-37-890",2012-09-10,"37-890",41.7025,-83.248056,"LEPAS",22.49,22.44,8.63,8.53
"2418","20120910-3-996",2012-09-10,"3-996",41.4475,-82.617778,"LEPAS",23.51,22.79,6.34,6.22
"2419","20120917-1279_20m",2012-09-17,"1279_20m",41.85916667,-81.33722222,"LEPAS",21.91,21.7,NA,NA
"2420","20120917-1280_15m",2012-09-17,"1280_15m",41.812222,-81.310556,"LEPAS",21.96,21.98,NA,NA
"2421","20120917-1281_10m",2012-09-17,"1281_10m",41.750278,-81.310556,"LEPAS",21.68,21.69,NA,NA
"2422","20120917-1281_5m",2012-09-17,"1281_5m",41.765278,-81.310556,"LEPAS",21.47,21.45,NA,NA
"2423","20120917-1310_5m",2012-09-17,"1310_5m",41.788611,-81.213333,"LEPAS",21.61,21.53,NA,NA
"2424","20120917-1318_20m",2012-09-17,"1318_20m",41.884167,-81.145556,"LEPAS",21.89,21.54,NA,NA
"2425","20120917-1319_15m",2012-09-17,"1319_15m",41.841111,-81.145556,"LEPAS",21.88,21.87,NA,NA
"2426","20120917-1320_10m",2012-09-17,"1320_10m",41.823056,-81.145556,"LEPAS",21.71,21.69,NA,NA
"2427","20120926-27-918",2012-09-26,"27-918",41.775556,-83.054722,"LEPAS",17.27,17.07,8.03,8.03
"2428","20120926-29-905",2012-09-26,"29-905",41.866389,-83.135278,"LEPAS",17.4,17.04,8.67,8.67
"2429","20120926-36-873",2012-09-26,"36-873",41.768333,-83.300833,"LEPAS",16.47,16.39,8.08,8.08
"2430","20120926-37-890",2012-09-26,"37-890",41.7025,-83.248056,"LEPAS",16.94,16.93,9.6,9.6
"2431","20121001-1327_20m_CRN_1003",2012-10-01,"1327_20m_CRN_1003",41.9285,-81.0995,"LEPAS",NA,NA,NA,NA
"2432","20121001-1384_15m_CRN_1007",2012-10-01,"1384_15m_CRN_1007",41.9805,-80.889,"LEPAS",NA,NA,NA,NA
"2433","20121001-1403_10m_CRN_1013",2012-10-01,"1403_10m_CRN_1013",41.917778,-80.766667,"LEPAS",NA,NA,NA,NA
"2434","20121001-1403_5m_CRN_1014",2012-10-01,"1403_5m_CRN_1014",41.916944,-80.766667,"LEPAS",NA,NA,NA,NA
"2435","20121001-1319_15m",2012-10-01,"1319_15m",41.841111,-81.145556,"LEPAS",18.2,18.17,NA,NA
"2436","20121001-1327_20m",2012-10-01,"1327_20m",41.9285,-81.0995,"LEPAS",18.38,18.23,9.18,8.7
"2437","20121001-1384_15m",2012-10-01,"1384_15m",41.9805,-80.889,"LEPAS",18.69,18.12,NA,NA
"2438","20121001-1384_20m",2012-10-01,"1384_20m",41.9805,-80.889,"LEPAS",18.9,18.25,NA,NA
"2439","20121001-1403_10m",2012-10-01,"1403_10m",41.917778,-80.766667,"LEPAS",17.99,17.75,NA,NA
"2440","20121001-1403_5m",2012-10-01,"1403_5m",41.916944,-80.766667,"LEPAS",17.9,17.74,NA,NA
"2441","20121001-8-994",2012-10-01,"8-994",41.517778,-82.600556,"LEPAS",18,17.85,6.12,6.12
"2442","20121001-3-996",2012-10-01,"3-996",41.4475,-82.617778,"LEPAS",17.26,17.2,6.8,6.8
"2443","20121002-1347_10m_CRN_1019",2012-10-02,"1347_10m_CRN_1019",41.887,-81.0198,"LEPAS",NA,NA,NA,NA
"2444","20121002-1348_10m_CRN_1020",2012-10-02,"1348_10m_CRN_1020",41.887,-81.0198,"LEPAS",NA,NA,NA,NA
"2445","20121002-1279_15m",2012-10-02,"1279_15m",41.843056,-81.310556,"LEPAS",18.24,18.155,NA,NA
"2446","20121002-1279_20m",2012-10-02,"1279_20m",41.85916667,-81.33722222,"LEPAS",18.33,18.22,NA,NA
"2447","20121002-1347_10m",2012-10-02,"1347_10m",41.887,-81.0198,"LEPAS",17.93,17.91,NA,NA
"2448","20121002-1348_5m",2012-10-02,"1348_5m",41.848333,-81.024167,"LEPAS",17.63,17.6,NA,NA
"2449","20121003-1154_20m",2012-10-03,"1154_20m",41.6777,-81.7691,"LEPAS",18.54,18.45,NA,NA
"2450","20121003-1155_15m",2012-10-03,"1155_15m",41.6407,-81.772,"LEPAS",18.14,17.96,NA,NA
"2451","20121003-1261_10m",2012-10-03,"1261_10m",41.745556,-81.393333,"LEPAS",17.44,17.43,NA,NA
"2452","20121003-1261_5m",2012-10-03,"1261_5m",41.7199,-81.393333,"LEPAS",17.56,17.54,NA,NA
"2453","20121003-14-972",2012-10-03,"14-972",41.571667,-82.77,"LEPAS",17.07,17.07,9.14,9.14
"2454","20121003-16-970",2012-10-03,"16-970",41.640278,-82.765833,"LEPAS",16.94,17.31,6.82,6.82
"2455","20121004-1057_5m",2012-10-04,"1057_5m",41.47483333,-82.2165,"LEPAS",18.05,17.86,NA,NA
"2456","20121004-1063_10m",2012-10-04,"1063_10m",41.5455,-82.16916667,"LEPAS",18.7,18.02,NA,NA
"2457","20121004-1071_15m",2012-10-04,"1071_15m",41.5825,-82.14066667,"LEPAS",18.36,18.07,NA,NA
"2458","20121004-1159_5m",2012-10-04,"1159_5m",41.4977,-81.7572,"LEPAS",17.87,17.85,NA,NA
"2459","20121004-1170_10m",2012-10-04,"1170_10m",41.517778,-81.734444,"LEPAS",17.89,17.88,NA,NA
"2460","20121013-16-970",2012-10-13,"16-970",41.640278,-82.765833,"LEPAS",NA,NA,NA,NA
"2461","20130416-Reef-A",2013-04-16,"Reef-A",41.732861,-83.426406,"FADR75",9.24,9.13,11.78,11.17
"2462","20130416-Reef-B",2013-04-16,"Reef-B",41.786167,-83.387166,"FADR75",7.35,7.39,12.21,11.93
"2463","20130416-Reef-C",2013-04-16,"Reef-C",41.75,-83.34,"FADR75",8.99,8.78,11.32,10.7
"2464","20130416-Reef-D",2013-04-16,"Reef-D",41.729999,-83.320001,"FADR75",8.12,7.62,11.47,11.62
"2465","20130416-Reef-E",2013-04-16,"Reef-E",41.8,-83.3,"FADR75",8.22,6.96,11.97,11.79
"2466","20130416-Reef-F",2013-04-16,"Reef-F",41.81,-83.2,"FADR75",6.82,5.67,12.1,12.28
"2467","20130416-Reef-G",2013-04-16,"Reef-G",41.75,-83.230001,"FADR75",8.88,7,11.47,11.5
"2468","20130416-Reef-H",2013-04-16,"Reef-H",41.676483,-83.253801,"FADR75",7.67,7.16,11.72,11.89
"2469","20130416-Reef-I",2013-04-16,"Reef-I",41.62901,-83.170539,"FADR75",8.83,8.75,11.58,11.6
"2470","20130416-Reef-V",2013-04-16,"Reef-V",41.647197,-83.068942,"FADR75",9.1,7.4,11.64,11.91
"2471","20130416-Reef-W",2013-04-16,"Reef-W",41.639999,-82.990001,"FADR75",7.83,7.06,11.73,11.96
"2472","20130416-Reef-X",2013-04-16,"Reef-X",41.665027,-82.973983,"FADR75",6.21,6.03,12.03,12.26
"2473","20130422-Reef-F",2013-04-22,"Reef-F",41.81,-83.2,"FADR75",6.57,6.98,12.57,11.93
"2474","20130422-Reef-G",2013-04-22,"Reef-G",41.75,-83.230001,"FADR75",8.07,7.63,12.77,11.42
"2475","20130422-Reef-H",2013-04-22,"Reef-H",41.676483,-83.253801,"FADR75",7.81,7.69,12.28,11.98
"2476","20130422-Reef-I",2013-04-22,"Reef-I",41.62901,-83.170539,"FADR75",7.9,8.31,12.08,12.18
"2477","20130422-Reef-J",2013-04-22,"Reef-J",41.68,-83.14,"FADR75",7.24,6.71,12.48,12.16
"2478","20130422-Reef-K",2013-04-22,"Reef-K",41.739999,-83.14,"FADR75",7.09,6.56,12.72,12.22
"2479","20130422-Reef-L",2013-04-22,"Reef-L",41.71,-83.080001,"FADR75",6.63,6.55,12.39,12.27
"2480","20130422-Reef-M",2013-04-22,"Reef-M",41.769999,-83.040001,"FADR75",6.83,6.35,12.68,12.33
"2481","20130422-Reef-S",2013-04-22,"Reef-S",41.57301,-83.036677,"FADR75",7.49,7.79,12.26,12.42
"2482","20130422-Reef-V",2013-04-22,"Reef-V",41.647197,-83.068942,"FADR75",8.39,8.4,12.65,12.15
"2483","20130422-Reef-E",2013-04-22,"Reef-E",41.8,-83.3,"FADR75",7.23,7.8,12.35,11.52
"2484","20130422-Reef-D",2013-04-22,"Reef-D",41.729999,-83.320001,"FADR75",8.83,8.3,12.05,11.23
"2485","20130422-Reef-C",2013-04-22,"Reef-C",41.75,-83.34,"FADR75",8.57,7.87,12.51,11.4
"2486","20130422-Reef-B",2013-04-22,"Reef-B",41.786167,-83.387166,"FADR75",9.71,9.4,11.66,10.2
"2487","20130422-Reef-A",2013-04-22,"Reef-A",41.732861,-83.426406,"FADR75",8.45,8.33,11.97,11.35
"2488","20130426-14-972",2013-04-26,"14-972",41.571667,-82.77,"LEPAS",8.23,8.13,11.32,11.74
"2489","20130426-16-970",2013-04-26,"16-970",41.640278,-82.765833,"LEPAS",7.66,7.56,11.75,11.84
"2490","20130426-27-918",2013-04-26,"27-918",41.775556,-83.054722,"LEPAS",6.88,6.81,12.15,12.22
"2491","20130426-29-905",2013-04-26,"29-905",41.866389,-83.135278,"LEPAS",7.49,7.36,11.7,11.92
"2492","20130426-36-873",2013-04-26,"36-873",41.768333,-83.300833,"LEPAS",8.8,8.47,10.91,11.28
"2493","20130426-8-994",2013-04-26,"8-994",41.517778,-82.600556,"LEPAS",7.79,7.78,11.56,11.72
"2494","20130426-37-890",2013-04-26,"37-890",41.7025,-83.248056,"LEPAS",8.33,8.22,11.61,11.85
"2495","20130426-3-996",2013-04-26,"3-996",41.4475,-82.617778,"LEPAS",7.32,7.32,11.93,12.03
"2496","20130426-Reef-N",2013-04-26,"Reef-N",41.749743,-82.926543,"FADR75",7.13,6.97,12.24,12.21
"2497","20130426-Reef-O",2013-04-26,"Reef-O",41.689999,-82.99,"FADR75",7.49,7.35,10.2,12.25
"2498","20130426-Reef-P",2013-04-26,"Reef-P",41.679999,-82.89,"FADR75",7.54,7.22,12.48,12.3
"2499","20130426-Reef-Q",2013-04-26,"Reef-Q",41.64,-82.89,"FADR75",8.61,7.88,11.96,12.48
"2500","20130426-Reef-R",2013-04-26,"Reef-R",41.59601,-82.936745,"FADR75",8.76,8.48,11.98,11.82
"2501","20130426-Reef-T",2013-04-26,"Reef-T",41.539999,-82.950001,"FADR75",8.92,7.78,11.95,12.12
"2502","20130426-Reef-U",2013-04-26,"Reef-U",41.56,-82.87,"FADR75",10.26,8.29,11.33,11.88
"2503","20130426-Reef-W",2013-04-26,"Reef-W",41.639999,-82.990001,"FADR75",8.6,7.95,11.91,12.07
"2504","20130426-Reef-X",2013-04-26,"Reef-X",41.665027,-82.973983,"FADR75",7.85,7.62,12.36,12.18
"2505","20130429-Reef-A",2013-04-29,"Reef-A",41.732861,-83.426406,"FADR75",11.09,11.01,11.02,10.29
"2506","20130429-Reef-C",2013-04-29,"Reef-C",41.75,-83.34,"FADR75",11.63,10.42,10.65,10.47
"2507","20130429-Reef-D",2013-04-29,"Reef-D",41.729999,-83.320001,"FADR75",10.7,10.25,10.93,10.71
"2508","20130429-Reef-E",2013-04-29,"Reef-E",41.8,-83.3,"FADR75",11.14,9.97,10.8,10.46
"2509","20130429-Reef-F",2013-04-29,"Reef-F",41.81,-83.2,"FADR75",8.97,8.57,11.36,11.34
"2510","20130429-Reef-G",2013-04-29,"Reef-G",41.75,-83.230001,"FADR75",10.95,9.35,11.02,11.09
"2511","20130429-Reef-H",2013-04-29,"Reef-H",41.676483,-83.253801,"FADR75",13.7,9.49,10.45,11.53
"2512","20130429-Reef-I",2013-04-29,"Reef-I",41.62901,-83.170539,"FADR75",13.04,10.79,10.59,11.39
"2513","20130429-Reef-J",2013-04-29,"Reef-J",41.68,-83.14,"FADR75",11.48,9.09,10.83,11.3
"2514","20130429-Reef-K",2013-04-29,"Reef-K",41.739999,-83.14,"FADR75",11.04,9,10.72,11.23
"2515","20130429-Reef-L",2013-04-29,"Reef-L",41.71,-83.080001,"FADR75",12.3,8.86,10.64,11.44
"2516","20130429-Reef-M",2013-04-29,"Reef-M",41.769999,-83.040001,"FADR75",11.38,8.07,10.87,11.78
"2517","20130429-Reef-S",2013-04-29,"Reef-S",41.57301,-83.036677,"FADR75",12.64,9.94,10.6,11.66
"2518","20130429-Reef-V",2013-04-29,"Reef-V",41.647197,-83.068942,"FADR75",13.07,9.67,10.6,11.63
"2519","20130429-Reef-B",2013-04-29,"Reef-B",41.786167,-83.387166,"FADR75",11.25,10.86,10.68,9.86
"2520","20130502-Reef-N",2013-05-02,"Reef-N",41.749743,-82.926543,"FADR75",11.18,8.2,13.45,13.02
"2521","20130502-Reef-O",2013-05-02,"Reef-O",41.689999,-82.99,"FADR75",12.47,9.19,12.92,12.72
"2522","20130502-Reef-P",2013-05-02,"Reef-P",41.679999,-82.89,"FADR75",12.03,8.4,13.5,13.37
"2523","20130502-Reef-Q",2013-05-02,"Reef-Q",41.64,-82.89,"FADR75",11.51,8.63,13.87,13.34
"2524","20130502-Reef-R",2013-05-02,"Reef-R",41.59601,-82.936745,"FADR75",11.95,8.74,13.44,12.59
"2525","20130502-Reef-U",2013-05-02,"Reef-U",41.56,-82.87,"FADR75",13.35,8.95,13.91,12.85
"2526","20130502-Reef-W",2013-05-02,"Reef-W",41.639999,-82.990001,"FADR75",13.52,9.57,13.34,12.94
"2527","20130502-Reef-X",2013-05-02,"Reef-X",41.665027,-82.973983,"FADR75",12.42,11.68,13.65,12.11
"2528","20130502-Reef-T",2013-05-02,"Reef-T",41.539999,-82.950001,"FADR75",15.37,10.23,12.48,12.47
"2529","20130507-1315_20m",2013-05-07,"1315_20m",42.02,-81.14,"LEPAS",NA,NA,NA,NA
"2530","20130507-1279_20m",2013-05-07,"1279_20m",41.85916667,-81.33722222,"LEPAS",8.94,5,11.58,12.95
"2531","20130507-1280_15m",2013-05-07,"1280_15m",41.812222,-81.310556,"LEPAS",9.07,6.19,11.6,12.53
"2532","20130507-1281_10m",2013-05-07,"1281_10m",41.750278,-81.310556,"LEPAS",8.72,6.92,11.55,12.42
"2533","20130507-1281_5m",2013-05-07,"1281_5m",41.765278,-81.310556,"LEPAS",8.8,8.17,10.87,11.89
"2534","20130507-1310_5m",2013-05-07,"1310_5m",41.788611,-81.213333,"LEPAS",8.6,7.54,11.33,12.1
"2535","20130507-1318_20m",2013-05-07,"1318_20m",41.884167,-81.145556,"LEPAS",9.56,5.02,11.87,13.08
"2536","20130507-1319_15m",2013-05-07,"1319_15m",41.841111,-81.145556,"LEPAS",8.68,6.34,11.79,12.5
"2537","20130507-1320_10m",2013-05-07,"1320_10m",41.823056,-81.145556,"LEPAS",8.98,6.98,11.53,12.4
"2538","20130507-Reef-F",2013-05-07,"Reef-F",41.81,-83.2,"FADR75",15.47,15.52,10.56,11.62
"2539","20130507-Reef-G",2013-05-07,"Reef-G",41.75,-83.230001,"FADR75",15.47,15.52,10.56,11.62
"2540","20130507-Reef-H",2013-05-07,"Reef-H",41.676483,-83.253801,"FADR75",15.47,15.52,10.56,11.62
"2541","20130507-Reef-D",2013-05-07,"Reef-D",41.729999,-83.320001,"FADR75",15.47,15.52,10.56,11.62
"2542","20130507-Reef-E",2013-05-07,"Reef-E",41.8,-83.3,"FADR75",15.47,15.52,10.56,11.62
"2543","20130507-Reef-A+",2013-05-07,"Reef-A+",41.72638,-83.40631,"FADR75",15.47,15.52,10.56,11.62
"2544","20130507-Reef-C",2013-05-07,"Reef-C",41.75,-83.34,"FADR75",15.47,15.52,10.56,11.62
"2545","20130507-Reef-B",2013-05-07,"Reef-B",41.786167,-83.387166,"FADR75",15.47,15.52,10.56,11.62
"2546","20130508-Reef-I",2013-05-08,"Reef-I",41.62901,-83.170539,"FADR75",15.47,15.52,10.56,11.62
"2547","20130508-Reef-J",2013-05-08,"Reef-J",41.68,-83.14,"FADR75",13.78,13.67,10.26,11.46
"2548","20130508-Reef-K",2013-05-08,"Reef-K",41.739999,-83.14,"FADR75",12.96,13.72,10.64,10.17
"2549","20130508-Reef-L",2013-05-08,"Reef-L",41.71,-83.080001,"FADR75",13.88,13.37,10.55,10.16
"2550","20130508-Reef-M",2013-05-08,"Reef-M",41.769999,-83.040001,"FADR75",12.84,12.18,10.52,11.16
"2551","20130508-Reef-V",2013-05-08,"Reef-V",41.647197,-83.068942,"FADR75",13.78,13.71,10.37,12.22
"2552","20130509-14-972",2013-05-09,"14-972",41.571667,-82.77,"LEPAS",14.07,12.3,12.29,11.25
"2553","20130509-16-970",2013-05-09,"16-970",41.640278,-82.765833,"LEPAS",13.29,11.65,12.63,11.29
"2554","20130509-27-918",2013-05-09,"27-918",41.775556,-83.054722,"LEPAS",14.69,12.55,11.3,10.93
"2555","20130509-29-905",2013-05-09,"29-905",41.866389,-83.135278,"LEPAS",14.65,12.8,10.9,10.77
"2556","20130509-36-873",2013-05-09,"36-873",41.768333,-83.300833,"LEPAS",16.75,15.39,9.28,9.22
"2557","20130509-8-994",2013-05-09,"8-994",41.517778,-82.600556,"LEPAS",12.76,11.44,12.8,11.84
"2558","20130509-37-890",2013-05-09,"37-890",41.7025,-83.248056,"LEPAS",16.39,14.43,12.03,10.33
"2559","20130509-3-996",2013-05-09,"3-996",41.4475,-82.617778,"LEPAS",14.68,12.86,12.04,11.2
"2560","20130509-Reef-N",2013-05-09,"Reef-N",41.749743,-82.926543,"FADR75",15.6,12.05,12.28,10.96
"2561","20130509-Reef-O",2013-05-09,"Reef-O",41.689999,-82.99,"FADR75",15.89,13.12,12.38,10.93
"2562","20130509-Reef-P",2013-05-09,"Reef-P",41.679999,-82.89,"FADR75",15.86,12.27,14.49,11.69
"2563","20130509-Reef-Q",2013-05-09,"Reef-Q",41.64,-82.89,"FADR75",15.61,11.93,14.3,11.27
"2564","20130509-Reef-R",2013-05-09,"Reef-R",41.59601,-82.936745,"FADR75",16.11,12.11,12.46,11.34
"2565","20130509-Reef-T",2013-05-09,"Reef-T",41.539999,-82.950001,"FADR75",17.14,13.54,11.34,10.51
"2566","20130509-Reef-U",2013-05-09,"Reef-U",41.56,-82.87,"FADR75",16.27,12.9,12.44,10.59
"2567","20130509-Reef-W",2013-05-09,"Reef-W",41.639999,-82.990001,"FADR75",14.66,12.63,13.86,11.86
"2568","20130509-Reef-X",2013-05-09,"Reef-X",41.665027,-82.973983,"FADR75",15.27,14.04,10.93,11.39
"2569","20130514-Reef-J",2013-05-14,"Reef-J",41.68,-83.14,"FADR75",13.53,13.37,10.55,10.17
"2570","20130514-Reef-K",2013-05-14,"Reef-K",41.739999,-83.14,"FADR75",13,12.62,10.67,10.5
"2571","20130514-Reef-L",2013-05-14,"Reef-L",41.71,-83.080001,"FADR75",13.03,12.66,10.92,10.59
"2572","20130514-Reef-M",2013-05-14,"Reef-M",41.769999,-83.040001,"FADR75",12.57,12.39,10.83,10.56
"2573","20130514-Reef-V",2013-05-14,"Reef-V",41.647197,-83.068942,"FADR75",13.07,13.26,10.96,10.58
"2574","20130514-Reef-W",2013-05-14,"Reef-W",41.639999,-82.990001,"FADR75",13.65,13.39,10.44,10.78
"2575","20130514-Reef-X",2013-05-14,"Reef-X",41.665027,-82.973983,"FADR75",14.66,13.41,10.18,10.81
"2576","20130516-Reef-B",2013-05-16,"Reef-B",41.786167,-83.387166,"FADR75",19.98,14.77,9.09,10.39
"2577","20130516-Reef-D",2013-05-16,"Reef-D",41.729999,-83.320001,"FADR75",19.01,15.41,9.43,10.68
"2578","20130516-Reef-E",2013-05-16,"Reef-E",41.8,-83.3,"FADR75",17.25,13.88,9.5,10.32
"2579","20130516-Reef-F",2013-05-16,"Reef-F",41.81,-83.2,"FADR75",16.95,13.43,9.62,10.15
"2580","20130516-Reef-G",2013-05-16,"Reef-G",41.75,-83.230001,"FADR75",16.29,13.31,10.22,10.26
"2581","20130516-Reef-H",2013-05-16,"Reef-H",41.676483,-83.253801,"FADR75",18.57,15.1,9.37,10.37
"2582","20130516-Reef-I",2013-05-16,"Reef-I",41.62901,-83.170539,"FADR75",18.84,16.14,9.36,12.95
"2583","20130516-Reef-N",2013-05-16,"Reef-N",41.749743,-82.926543,"FADR75",13.79,12.76,10.51,10.4
"2584","20130516-Reef-O",2013-05-16,"Reef-O",41.689999,-82.99,"FADR75",14.77,13.58,10.27,10.5
"2585","20130516-Reef-P",2013-05-16,"Reef-P",41.679999,-82.89,"FADR75",14.16,13.36,10.29,10.61
"2586","20130516-Reef-Q",2013-05-16,"Reef-Q",41.64,-82.89,"FADR75",14.14,13.63,10.38,10.76
"2587","20130516-Reef-R",2013-05-16,"Reef-R",41.59601,-82.936745,"FADR75",14.35,14.06,1.029,10.66
"2588","20130516-Reef-S",2013-05-16,"Reef-S",41.57301,-83.036677,"FADR75",16.63,16,9.82,10.64
"2589","20130516-Reef-T",2013-05-16,"Reef-T",41.539999,-82.950001,"FADR75",15.04,14.76,9.99,10.01
"2590","20130516-Reef-U",2013-05-16,"Reef-U",41.56,-82.87,"FADR75",15.11,14.78,10,10.58
"2591","20130520-1319_5m",2013-05-20,"1319_5m",41.841111,-81.145556,"LEPAS",NA,NA,NA,NA
"2592","20130520-8-994",2013-05-20,"8-994",41.517778,-82.600556,"LEPAS",NA,NA,NA,NA
"2593","20130520-1279_20m",2013-05-20,"1279_20m",41.85916667,-81.33722222,"LEPAS",12.21,7.56,10.52,11.82
"2594","20130520-1280_15m",2013-05-20,"1280_15m",41.812222,-81.310556,"LEPAS",11.8,8.42,10.42,11.63
"2595","20130520-1281_10m",2013-05-20,"1281_10m",41.750278,-81.310556,"LEPAS",12.46,9.33,10.75,11.54
"2596","20130520-1281_5m",2013-05-20,"1281_5m",41.765278,-81.310556,"LEPAS",12.66,11.89,10.52,11.12
"2597","20130520-1310_5m",2013-05-20,"1310_5m",41.788611,-81.213333,"LEPAS",12.99,9.76,9.92,11.06
"2598","20130520-1318_20m",2013-05-20,"1318_20m",41.884167,-81.145556,"LEPAS",12.93,7.46,10.66,11.94
"2599","20130520-1319_15m",2013-05-20,"1319_15m",41.841111,-81.145556,"LEPAS",11.77,8.2,10.59,11.84
"2600","20130520-1320_10m",2013-05-20,"1320_10m",41.823056,-81.145556,"LEPAS",13.96,9.06,10.51,11.46
"2601","20130520-27-918",2013-05-20,"27-918",41.775556,-83.054722,"LEPAS",16.37,13.67,9.5,6.74
"2602","20130520-29-905",2013-05-20,"29-905",41.866389,-83.135278,"LEPAS",17.26,14.68,10.09,8.59
"2603","20130520-36-873",2013-05-20,"36-873",41.768333,-83.300833,"LEPAS",19.36,16.3,9.92,8.09
"2604","20130520-37-890",2013-05-20,"37-890",41.7025,-83.248056,"LEPAS",18.76,15.46,10.43,7.8
"2605","20130520-Reef-L",2013-05-20,"Reef-L",41.71,-83.080001,"FADR75",17.64,14.01,9.4,10.24
"2606","20130520-Reef-N",2013-05-20,"Reef-N",41.749743,-82.926543,"FADR75",17.64,14.01,9.4,10.24
"2607","20130520-Reef-P",2013-05-20,"Reef-P",41.679999,-82.89,"FADR75",17.8,14.49,9.32,10.43
"2608","20130520-Reef-Q",2013-05-20,"Reef-Q",41.64,-82.89,"FADR75",18.03,14.38,9.3,10.43
"2609","20130520-Reef-R",2013-05-20,"Reef-R",41.59601,-82.936745,"FADR75",18.34,14.67,9.17,10.16
"2610","20130520-Reef-T",2013-05-20,"Reef-T",41.539999,-82.950001,"FADR75",19.57,15.5,9.03,9.99
"2611","20130520-Reef-U",2013-05-20,"Reef-U",41.56,-82.87,"FADR75",19.39,14.93,8.95,9.74
"2612","20130521-14-972",2013-05-21,"14-972",41.571667,-82.77,"LEPAS",17.08,15.01,9.44,8.59
"2613","20130521-16-970",2013-05-21,"16-970",41.640278,-82.765833,"LEPAS",16.85,14.45,9.62,8.48
